id,school_id,school_name,school_city,school_state,school_country,date,date_precision,location,affected_communities,category,summary,source_ids,source_types,source_titles,source_publishers,source_urls,institutional_response,response_depth,response_date,legal_status,verification_status,confidence,review_tier,tags,created_at,updated_at,record_hash
evt_2026_6957,st_lawrence_university,St Lawrence University,CANTON,NY,US,2023-01-01,year,"CANTON, NY",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported residence-hall Liquor law disciplinary referrals for St Lawrence University in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; disciplinary-referral-stat; residence-hall; 2023,2026-07-16,2026-07-16,sha256:a9e7bc1c3a1fa128d601263f23c877e95f8e40c8d84accaeb83c1779be4c1712
evt_2026_6958,lancaster_county_career_and_technology_center,Lancaster County Career and Technology Center,WILLOW STREET,PA,US,2023-01-01,year,"WILLOW STREET, PA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 2 reported on-campus Liquor law disciplinary referrals for Lancaster County Career and Technology Center in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; disciplinary-referral-stat; on-campus; 2023,2026-07-16,2026-07-16,sha256:3c7e819a71e1af4db1dace0a3d91bb80d98765ec8f00ed17d623c9ef689bd3ac
evt_2026_6959,dallas_college_224615002,Dallas College,Farmers Branch,TX,US,2023-01-01,year,"Farmers Branch, TX",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 4 reported on-campus Drug law arrests for Dallas College in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; arrest-stat; on-campus; 2023,2026-07-16,2026-07-16,sha256:76fa7eb5f1eb515d996b4fda7e78dfc18f0224e58db13ee3c00d209a8c1b4cd9
evt_2026_6960,bethel_university,Bethel University,Arden Hills,MN,US,2023-01-01,year,"Arden Hills, MN",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported residence-hall Fondling for Bethel University in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; residence-hall; 2023,2026-07-16,2026-07-16,sha256:b80f567dc0dd159ccb5f1bbeb3a8470bef67b077d68d44c7a19d61be4059c274
evt_2026_6961,university_of_central_florida_132903008,University of Central Florida,Daytona Beach,FL,US,2023-01-01,year,"Daytona Beach, FL",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 3 reported on-campus Burglary for University of Central Florida in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; on-campus; 2023,2026-07-16,2026-07-16,sha256:7814b08546829ced12f0190b97ba35cef179fc3b6bccb2c0d3f910c3eb28c4f4
evt_2026_6962,judson_university,Judson University,ELGIN,IL,US,2024-01-01,year,"ELGIN, IL",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 3 reported on-campus Drug law disciplinary referrals for Judson University in 2024.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; disciplinary-referral-stat; on-campus; 2024,2026-07-16,2026-07-16,sha256:10414fdf88e09642b06efe7bee09b20b44f99362251dec713e2b49253ffc1ddf
evt_2026_6963,tennessee_college_of_applied_technology_memphis,Tennessee College of Applied Technology-Memphis,Memphis,TN,US,2024-01-01,year,"Memphis, TN",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 2 reported on-campus Weapons law arrests for Tennessee College of Applied Technology-Memphis in 2024.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; arrest-stat; on-campus; 2024,2026-07-16,2026-07-16,sha256:84a6c618104929976b8db1b91ee7a2e6ca8e489cd1c9b8342ae8b16594b4503b
evt_2026_6964,porterville_college,Porterville College,Porterville,CA,US,2022-01-01,year,"Porterville, CA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Liquor law disciplinary referrals for Porterville College in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; disciplinary-referral-stat; on-campus; 2022,2026-07-16,2026-07-16,sha256:7d9e492d59dac756b84843b1a02fa0e1d7b3cbc0fac1b5054e7765882f869e5a
evt_2026_6965,illinois_central_college,Illinois Central College,EAST PEORIA,IL,US,2024-01-01,year,"EAST PEORIA, IL",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 8 reported on-campus Domestic violence for Illinois Central College in 2024.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; vawa-stat; on-campus; 2024,2026-07-16,2026-07-16,sha256:6bc719e55cedc0612da2d0d0e414948c179df021220250375cfa86ef928b5745
evt_2026_6966,community_college_of_rhode_island_217475003,Community College of Rhode Island,Providence,RI,US,2023-01-01,year,"Providence, RI",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Domestic violence for Community College of Rhode Island in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; vawa-stat; on-campus; 2023,2026-07-16,2026-07-16,sha256:e80510d470ca10bd182d4c480898ec17a3928f46803d41178a311a8c7ce70017
evt_2026_6967,northern_oklahoma_college_207281001,Northern Oklahoma College,TONKAWA,OK,US,2023-01-01,year,"TONKAWA, OK",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 3 reported residence-hall Rape for Northern Oklahoma College in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; residence-hall; 2023,2026-07-16,2026-07-16,sha256:83b2636dd712c83d401ca017c4a899bb92b47db1556657839bfa5824e0fb2442
evt_2026_6968,delta_college,Delta College,UNIVERSITY CENTER,MI,US,2022-01-01,year,"UNIVERSITY CENTER, MI",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 2 reported on-campus Stalking for Delta College in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; vawa-stat; on-campus; 2022,2026-07-16,2026-07-16,sha256:766de1b8fec741027ac8123bcb1c622810819be4e90c11dcd33058d17c7bcf16
evt_2026_6969,chadron_state_college,Chadron State College,CHADRON,NE,US,2023-01-01,year,"CHADRON, NE",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported residence-hall Fondling for Chadron State College in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; residence-hall; 2023,2026-07-16,2026-07-16,sha256:9f6403e7e9effec2304617b4aceae55f33da98623ebd3ea8e59977365333cbbc
evt_2026_6970,middle_georgia_state_university,Middle Georgia State University,Cochran,GA,US,2022-01-01,year,"Cochran, GA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 17 reported residence-hall Liquor law disciplinary referrals for Middle Georgia State University in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; disciplinary-referral-stat; residence-hall; 2022,2026-07-16,2026-07-16,sha256:f957fcb19f75965f6c8d8bd735ff82d680b273578458fa7b4f69805cfc09b00c
evt_2026_6971,cornish_college_of_the_arts,Cornish College of the Arts,SEATTLE,WA,US,2024-01-01,year,"SEATTLE, WA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 2 reported public-property Motor vehicle theft for Cornish College of the Arts in 2024.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; public-property; 2024,2026-07-16,2026-07-16,sha256:95688f82173ca07d68a4ed6a7da22976a1d7f930f8956acacac51d7b95237a6c
evt_2026_6972,webber_international_university,Webber International University,BABSON PARK,FL,US,2022-01-01,year,"BABSON PARK, FL",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported residence-hall Dating violence for Webber International University in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; vawa-stat; residence-hall; 2022,2026-07-16,2026-07-16,sha256:74d97e62569538d66cf257a5d0a62d5b2a015bb09ea90e8d715d5bfa4484eed5
evt_2026_6973,virginia_military_institute,Virginia Military Institute,LEXINGTON,VA,US,2024-01-01,year,"LEXINGTON, VA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported noncampus Rape for Virginia Military Institute in 2024.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; noncampus; 2024,2026-07-16,2026-07-16,sha256:82c72c30dd4601c2290919e4aa732d753b855a49289559ec1c0be1af22e149d7
evt_2026_6974,apollo_career_center,Apollo Career Center,LIMA,OH,US,2022-01-01,year,"LIMA, OH",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Fondling for Apollo Career Center in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; on-campus; 2022,2026-07-16,2026-07-16,sha256:d8ec354541f8f8e3f43edd95d8568e5aae7d102b70f94bc55abcd7b38d2969c3
evt_2026_6975,northwestern_oklahoma_state_university_207306002,Northwestern Oklahoma State University,Enid,OK,US,2023-01-01,year,"Enid, OK",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported public-property Motor vehicle theft for Northwestern Oklahoma State University in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; public-property; 2023,2026-07-16,2026-07-16,sha256:300249fb480cc5e60f29670e0716c8a09bc9266065b371547e63f58150283705
evt_2026_6976,west_virginia_university_at_parkersburg,West Virginia University at Parkersburg,Parkersburg,WV,US,2022-01-01,year,"Parkersburg, WV",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Motor vehicle theft for West Virginia University at Parkersburg in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; on-campus; 2022,2026-07-16,2026-07-16,sha256:475792feb29374f9ca730c8dba30f25a9cf50911d9c5e1bd7d9163905e077306
evt_2026_6977,southeastern_college_charlotte,Southeastern College-Charlotte,Charlotte,NC,US,2023-01-01,year,"Charlotte, NC",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Fondling for Southeastern College-Charlotte in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; on-campus; 2023,2026-07-16,2026-07-16,sha256:bbd945803102d508e09a6a1e936e99861f06729fed752a752ce0eebda2367cf7
evt_2026_6978,university_of_wisconsin_milwaukee,University of Wisconsin-Milwaukee,MILWAUKEE,WI,US,2022-01-01,year,"MILWAUKEE, WI",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 2 reported public-property Aggravated assault for University of Wisconsin-Milwaukee in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; public-property; 2022,2026-07-16,2026-07-16,sha256:483330c0e30985fbbefaf72287aae9abd4405163b827606e8b285f8d438f141c
evt_2026_6979,grand_rapids_community_college,Grand Rapids Community College,GRAND RAPIDS,MI,US,2022-01-01,year,"GRAND RAPIDS, MI",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Aggravated assault for Grand Rapids Community College in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; on-campus; 2022,2026-07-16,2026-07-16,sha256:9de95dad630f0d3293bb40ae5d6a412a9a111373f56b28e0e82a1ff2615611f3
evt_2026_6980,university_of_la_verne,University of La Verne,LA VERNE,CA,US,2024-01-01,year,"LA VERNE, CA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 4 reported on-campus Dating violence for University of La Verne in 2024.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; vawa-stat; on-campus; 2024,2026-07-16,2026-07-16,sha256:c1aa5f7d4a0a5d5453e5be07257cbb5f698bc68d4f82495a6023ab29e00d3934
evt_2026_6981,oglethorpe_university,Oglethorpe University,ATLANTA,GA,US,2022-01-01,year,"ATLANTA, GA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported residence-hall Burglary for Oglethorpe University in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; residence-hall; 2022,2026-07-16,2026-07-16,sha256:f8b682b1c5ef15d713d68145993c6ed183b13340529e0ebaef2f0184c8bd0f47
evt_2026_6982,northern_virginia_community_college_232946003,Northern Virginia Community College,Sterling,VA,US,2023-01-01,year,"Sterling, VA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Fondling for Northern Virginia Community College in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; on-campus; 2023,2026-07-16,2026-07-16,sha256:43893a53b0da269f3a99e378f53512789ac99ff142948e1d0b66bfcec6e47720
evt_2026_6983,santa_fe_college,Santa Fe College,GAINESVILLE,FL,US,2024-01-01,year,"GAINESVILLE, FL",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Weapons law arrests for Santa Fe College in 2024.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; arrest-stat; on-campus; 2024,2026-07-16,2026-07-16,sha256:d0c290612a3ee1a870045fdd7b6c0c47447354feb2984b5d19886cc2afb45d17
evt_2026_6984,santa_barbara_city_college,Santa Barbara City College,SANTA BARBARA,CA,US,2022-01-01,year,"SANTA BARBARA, CA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 4 reported on-campus Burglary for Santa Barbara City College in 2022.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; on-campus; 2022,2026-07-16,2026-07-16,sha256:375ed6d408a355196eee8908d7870e4f118032d20e656fe19fcddfdb06791c46
evt_2026_6985,middlebury_college,Middlebury College,Middlebury,VT,US,2023-01-01,year,"Middlebury, VT",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 11 reported residence-hall Stalking for Middlebury College in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; vawa-stat; residence-hall; 2023,2026-07-16,2026-07-16,sha256:51ea4c900c29fc6f737dbc76575dbf30c0b50e45c304c7aecacf20150fbfb6f4
evt_2026_6986,regent_university,Regent University,VIRGINIA BEACH,VA,US,2023-01-01,year,"VIRGINIA BEACH, VA",Campus community,Official aggregate safety statistic,ED Campus Safety data listed 1 reported on-campus Rape for Regent University in 2023.,src_ed_campus_safety_2025_hate_crime_data_files,Government dataset,Campus Safety and Security Data Analysis Cutting Tool 2025 Excel data files,U.S. Department of Education Office of Postsecondary Education,https://ope.ed.gov/campussafety/api/dataFiles/file?fileName=Crime2025EXCEL.zip,This aggregate statistical workbook record does not report or evaluate an institutional response. No response claim is made in this record.,,,"Official aggregate statistic only; not a case, allegation, adjudication, legal finding, or determination of institutional responsibility.",Verified from public source,High,source_family_checked,department-of-education; campus-safety-and-security; aggregate-statistic; reported-crime-stat; on-campus; 2023,2026-07-16,2026-07-16,sha256:66a25124c9344761e43fb9164ceb6a67fd291d289b41f38e7a2c8fc60398fcd4
